year,week,state,suspected,confirmed,missing,not_processed,error
2021,29,Katsina,0,0,True,False,No PDF file found
2021,29,Kebbi,0,0,True,False,No PDF file found
2021,29,Kogi,0,0,True,False,No PDF file found
2021,29,Kwara,0,0,True,False,No PDF file found
2021,29,Lagos,0,0,True,False,No PDF file found
2021,29,Nasarawa,0,0,True,False,No PDF file found
2021,29,Niger,0,0,True,False,No PDF file found
2021,29,Ogun,0,0,True,False,No PDF file found
2021,29,Ondo,0,0,True,False,No PDF file found
2021,29,Osun,0,0,True,False,No PDF file found
2021,29,Oyo,0,0,True,False,No PDF file found
2021,29,Plateau,0,0,True,False,No PDF file found
2021,29,Rivers,0,0,True,False,No PDF file found
2021,29,Sokoto,0,0,True,False,No PDF file found
2021,29,Taraba,0,0,True,False,No PDF file found
2021,29,Yobe,0,0,True,False,No PDF file found
2021,29,Zamfara,0,0,True,False,No PDF file found
2021,31,Abia,0,0,True,False,No PDF file found
2021,31,Adamawa,0,0,True,False,No PDF file found
2021,31,Akwa Ibom,0,0,True,False,No PDF file found
2021,31,Anambra,0,0,True,False,No PDF file found
2021,31,Bauchi,0,0,True,False,No PDF file found
2021,31,Bayelsa,0,0,True,False,No PDF file found
2021,31,Benue,0,0,True,False,No PDF file found
2021,31,Borno,0,0,True,False,No PDF file found
2021,31,Cross River,0,0,True,False,No PDF file found
2021,31,Delta,0,0,True,False,No PDF file found
2021,31,Ebonyi,0,0,True,False,No PDF file found
2021,31,Edo,0,0,True,False,No PDF file found
2021,31,Ekiti,0,0,True,False,No PDF file found
2021,31,Enugu,0,0,True,False,No PDF file found
2021,31,FCT,0,0,True,False,No PDF file found
2021,31,Gombe,0,0,True,False,No PDF file found
2021,31,Imo,0,0,True,False,No PDF file found
2021,31,Jigawa,0,0,True,False,No PDF file found
2021,31,Kaduna,0,0,True,False,No PDF file found
2021,31,Kano,0,0,True,False,No PDF file found
2021,31,Katsina,0,0,True,False,No PDF file found
2021,31,Kebbi,0,0,True,False,No PDF file found
2021,31,Kogi,0,0,True,False,No PDF file found
2021,31,Kwara,0,0,True,False,No PDF file found
2021,31,Lagos,0,0,True,False,No PDF file found
2021,31,Nasarawa,0,0,True,False,No PDF file found
2021,31,Niger,0,0,True,False,No PDF file found
2021,31,Ogun,0,0,True,False,No PDF file found
2021,31,Ondo,0,0,True,False,No PDF file found
2021,31,Osun,0,0,True,False,No PDF file found
2021,31,Oyo,0,0,True,False,No PDF file found
2021,31,Plateau,0,0,True,False,No PDF file found
2021,31,Rivers,0,0,True,False,No PDF file found
2021,31,Sokoto,0,0,True,False,No PDF file found
2021,31,Taraba,0,0,True,False,No PDF file found
2021,31,Yobe,0,0,True,False,No PDF file found
2021,31,Zamfara,0,0,True,False,No PDF file found
2021,32,Abia,0,0,True,False,No PDF file found
2021,32,Adamawa,0,0,True,False,No PDF file found
2021,32,Akwa Ibom,0,0,True,False,No PDF file found
2021,32,Anambra,0,0,True,False,No PDF file found
2021,32,Bauchi,0,0,True,False,No PDF file found
2021,32,Bayelsa,0,0,True,False,No PDF file found
2021,32,Benue,0,0,True,False,No PDF file found
2021,32,Borno,0,0,True,False,No PDF file found
2021,32,Cross River,0,0,True,False,No PDF file found
2021,32,Delta,0,0,True,False,No PDF file found
2021,32,Ebonyi,0,0,True,False,No PDF file found
2021,32,Edo,0,0,True,False,No PDF file found
2021,32,Ekiti,0,0,True,False,No PDF file found
2021,32,Enugu,0,0,True,False,No PDF file found
2021,32,FCT,0,0,True,False,No PDF file found
2021,32,Gombe,0,0,True,False,No PDF file found
2021,32,Imo,0,0,True,False,No PDF file found
2021,32,Jigawa,0,0,True,False,No PDF file found
2021,32,Kaduna,0,0,True,False,No PDF file found
2021,32,Kano,0,0,True,False,No PDF file found
2021,32,Katsina,0,0,True,False,No PDF file found
2021,32,Kebbi,0,0,True,False,No PDF file found
2021,32,Kogi,0,0,True,False,No PDF file found
2021,32,Kwara,0,0,True,False,No PDF file found
2021,32,Lagos,0,0,True,False,No PDF file found
2021,32,Nasarawa,0,0,True,False,No PDF file found
2021,32,Niger,0,0,True,False,No PDF file found
2021,32,Ogun,0,0,True,False,No PDF file found
2021,32,Ondo,0,0,True,False,No PDF file found
2021,32,Osun,0,0,True,False,No PDF file found
2021,32,Oyo,0,0,True,False,No PDF file found
2021,32,Plateau,0,0,True,False,No PDF file found
2021,32,Rivers,0,0,True,False,No PDF file found
2021,32,Sokoto,0,0,True,False,No PDF file found
2021,32,Taraba,0,0,True,False,No PDF file found
2021,32,Yobe,0,0,True,False,No PDF file found
2021,32,Zamfara,0,0,True,False,No PDF file found
2021,33,Abia,0,0,True,False,No PDF file found
2021,33,Adamawa,0,0,True,False,No PDF file found
2021,33,Akwa Ibom,0,0,True,False,No PDF file found
2021,33,Anambra,0,0,True,False,No PDF file found
2021,33,Bauchi,0,0,True,False,No PDF file found
2021,33,Bayelsa,0,0,True,False,No PDF file found
2021,33,Benue,0,0,True,False,No PDF file found
2021,33,Borno,0,0,True,False,No PDF file found
2021,33,Cross River,0,0,True,False,No PDF file found
2021,33,Delta,0,0,True,False,No PDF file found
2021,33,Ebonyi,0,0,True,False,No PDF file found
2021,33,Edo,0,0,True,False,No PDF file found
2021,33,Ekiti,0,0,True,False,No PDF file found
2021,33,Enugu,0,0,True,False,No PDF file found
2021,33,FCT,0,0,True,False,No PDF file found
2021,33,Gombe,0,0,True,False,No PDF file found
2021,33,Imo,0,0,True,False,No PDF file found
2021,33,Jigawa,0,0,True,False,No PDF file found
2021,33,Kaduna,0,0,True,False,No PDF file found
2021,33,Kano,0,0,True,False,No PDF file found
2021,33,Katsina,0,0,True,False,No PDF file found
2021,33,Kebbi,0,0,True,False,No PDF file found
2021,33,Kogi,0,0,True,False,No PDF file found
2021,33,Kwara,0,0,True,False,No PDF file found
2021,33,Lagos,0,0,True,False,No PDF file found
2021,33,Nasarawa,0,0,True,False,No PDF file found
2021,33,Niger,0,0,True,False,No PDF file found
2021,33,Ogun,0,0,True,False,No PDF file found
2021,33,Ondo,0,0,True,False,No PDF file found
2021,33,Osun,0,0,True,False,No PDF file found
2021,33,Oyo,0,0,True,False,No PDF file found
2021,33,Plateau,0,0,True,False,No PDF file found
2021,33,Rivers,0,0,True,False,No PDF file found
2021,33,Sokoto,0,0,True,False,No PDF file found
2021,33,Taraba,0,0,True,False,No PDF file found
2021,33,Yobe,0,0,True,False,No PDF file found
2021,33,Zamfara,0,0,True,False,No PDF file found
2021,35,Abia,0,0,True,False,No PDF file found
2021,35,Adamawa,0,0,True,False,No PDF file found
2021,35,Akwa Ibom,0,0,True,False,No PDF file found
2021,35,Anambra,0,0,True,False,No PDF file found
2021,35,Bauchi,0,0,True,False,No PDF file found
2021,35,Bayelsa,0,0,True,False,No PDF file found
2021,35,Benue,0,0,True,False,No PDF file found
2021,35,Borno,0,0,True,False,No PDF file found
2021,35,Cross River,0,0,True,False,No PDF file found
2021,35,Delta,0,0,True,False,No PDF file found
2021,35,Ebonyi,0,0,True,False,No PDF file found
2021,35,Edo,0,0,True,False,No PDF file found
2021,35,Ekiti,0,0,True,False,No PDF file found
2021,35,Enugu,0,0,True,False,No PDF file found
2021,35,FCT,0,0,True,False,No PDF file found
2021,35,Gombe,0,0,True,False,No PDF file found
2021,35,Imo,0,0,True,False,No PDF file found
2021,35,Jigawa,0,0,True,False,No PDF file found
2021,35,Kaduna,0,0,True,False,No PDF file found
2021,35,Kano,0,0,True,False,No PDF file found
2021,35,Katsina,0,0,True,False,No PDF file found
2021,35,Kebbi,0,0,True,False,No PDF file found
2021,35,Kogi,0,0,True,False,No PDF file found
2021,35,Kwara,0,0,True,False,No PDF file found
2021,35,Lagos,0,0,True,False,No PDF file found
2021,35,Nasarawa,0,0,True,False,No PDF file found
2021,35,Niger,0,0,True,False,No PDF file found
2021,35,Ogun,0,0,True,False,No PDF file found
2021,35,Ondo,0,0,True,False,No PDF file found
2021,35,Osun,0,0,True,False,No PDF file found
2021,35,Oyo,0,0,True,False,No PDF file found
2021,35,Plateau,0,0,True,False,No PDF file found
2021,35,Rivers,0,0,True,False,No PDF file found
2021,35,Sokoto,0,0,True,False,No PDF file found
2021,35,Taraba,0,0,True,False,No PDF file found
2021,35,Yobe,0,0,True,False,No PDF file found
2021,35,Zamfara,0,0,True,False,No PDF file found
2021,36,Abia,0,0,True,False,No PDF file found
2021,36,Adamawa,0,0,True,False,No PDF file found
2021,36,Akwa Ibom,0,0,True,False,No PDF file found
2021,36,Anambra,0,0,True,False,No PDF file found
2021,36,Bauchi,0,0,True,False,No PDF file found
2021,36,Bayelsa,0,0,True,False,No PDF file found
2021,36,Benue,0,0,True,False,No PDF file found
2021,36,Borno,0,0,True,False,No PDF file found
2021,36,Cross River,0,0,True,False,No PDF file found
2021,36,Delta,0,0,True,False,No PDF file found
2021,36,Ebonyi,0,0,True,False,No PDF file found
2021,36,Edo,0,0,True,False,No PDF file found
2021,36,Ekiti,0,0,True,False,No PDF file found
2021,36,Enugu,0,0,True,False,No PDF file found
2021,36,FCT,0,0,True,False,No PDF file found
2021,36,Gombe,0,0,True,False,No PDF file found
2021,36,Imo,0,0,True,False,No PDF file found
2021,36,Jigawa,0,0,True,False,No PDF file found
2021,36,Kaduna,0,0,True,False,No PDF file found
2021,36,Kano,0,0,True,False,No PDF file found
2021,36,Katsina,0,0,True,False,No PDF file found
2021,36,Kebbi,0,0,True,False,No PDF file found
2021,36,Kogi,0,0,True,False,No PDF file found
2021,36,Kwara,0,0,True,False,No PDF file found
2021,36,Lagos,0,0,True,False,No PDF file found
2021,36,Nasarawa,0,0,True,False,No PDF file found
2021,36,Niger,0,0,True,False,No PDF file found
2021,36,Ogun,0,0,True,False,No PDF file found
2021,36,Ondo,0,0,True,False,No PDF file found
2021,36,Osun,0,0,True,False,No PDF file found
2021,36,Oyo,0,0,True,False,No PDF file found
2021,36,Plateau,0,0,True,False,No PDF file found
2021,36,Rivers,0,0,True,False,No PDF file found
2021,36,Sokoto,0,0,True,False,No PDF file found
2021,36,Taraba,0,0,True,False,No PDF file found
2021,36,Yobe,0,0,True,False,No PDF file found
2021,36,Zamfara,0,0,True,False,No PDF file found
2021,37,Abia,0,0,True,False,No PDF file found
2021,37,Adamawa,0,0,True,False,No PDF file found
2021,37,Akwa Ibom,0,0,True,False,No PDF file found
2021,37,Anambra,0,0,True,False,No PDF file found
2021,37,Bauchi,0,0,True,False,No PDF file found
2021,37,Bayelsa,0,0,True,False,No PDF file found
2021,37,Benue,0,0,True,False,No PDF file found
2021,37,Borno,0,0,True,False,No PDF file found
2021,37,Cross River,0,0,True,False,No PDF file found
2021,37,Delta,0,0,True,False,No PDF file found
2021,37,Ebonyi,0,0,True,False,No PDF file found
2021,37,Edo,0,0,True,False,No PDF file found
2021,37,Ekiti,0,0,True,False,No PDF file found
2021,37,Enugu,0,0,True,False,No PDF file found
2021,37,FCT,0,0,True,False,No PDF file found
2021,37,Gombe,0,0,True,False,No PDF file found
2021,37,Imo,0,0,True,False,No PDF file found
2021,37,Jigawa,0,0,True,False,No PDF file found
2021,37,Kaduna,0,0,True,False,No PDF file found
2021,37,Kano,0,0,True,False,No PDF file found
2021,37,Katsina,0,0,True,False,No PDF file found
2021,37,Kebbi,0,0,True,False,No PDF file found
2021,37,Kogi,0,0,True,False,No PDF file found
2021,37,Kwara,0,0,True,False,No PDF file found
2021,37,Lagos,0,0,True,False,No PDF file found
2021,37,Nasarawa,0,0,True,False,No PDF file found
2021,37,Niger,0,0,True,False,No PDF file found
2021,37,Ogun,0,0,True,False,No PDF file found
2021,37,Ondo,0,0,True,False,No PDF file found
2021,37,Osun,0,0,True,False,No PDF file found
2021,37,Oyo,0,0,True,False,No PDF file found
2021,37,Plateau,0,0,True,False,No PDF file found
2021,37,Rivers,0,0,True,False,No PDF file found
2021,37,Sokoto,0,0,True,False,No PDF file found
2021,37,Taraba,0,0,True,False,No PDF file found
2021,37,Yobe,0,0,True,False,No PDF file found
2021,37,Zamfara,0,0,True,False,No PDF file found
2021,39,Abia,0,0,True,False,No PDF file found
2021,39,Adamawa,0,0,True,False,No PDF file found
2021,39,Akwa Ibom,0,0,True,False,No PDF file found
2021,39,Anambra,0,0,True,False,No PDF file found
2021,39,Bauchi,0,0,True,False,No PDF file found
2021,39,Bayelsa,0,0,True,False,No PDF file found
2021,39,Benue,0,0,True,False,No PDF file found
2021,39,Borno,0,0,True,False,No PDF file found
2021,39,Cross River,0,0,True,False,No PDF file found
2021,39,Delta,0,0,True,False,No PDF file found
2021,39,Ebonyi,0,0,True,False,No PDF file found
2021,39,Edo,0,0,True,False,No PDF file found
2021,39,Ekiti,0,0,True,False,No PDF file found
2021,39,Enugu,0,0,True,False,No PDF file found
2021,39,FCT,0,0,True,False,No PDF file found
2021,39,Gombe,0,0,True,False,No PDF file found
2021,39,Imo,0,0,True,False,No PDF file found
2021,39,Jigawa,0,0,True,False,No PDF file found
2021,39,Kaduna,0,0,True,False,No PDF file found
2021,39,Kano,0,0,True,False,No PDF file found
2021,39,Katsina,0,0,True,False,No PDF file found
2021,39,Kebbi,0,0,True,False,No PDF file found
2021,39,Kogi,0,0,True,False,No PDF file found
2021,39,Kwara,0,0,True,False,No PDF file found
2021,39,Lagos,0,0,True,False,No PDF file found
2021,39,Nasarawa,0,0,True,False,No PDF file found
2021,39,Niger,0,0,True,False,No PDF file found
2021,39,Ogun,0,0,True,False,No PDF file found
2021,39,Ondo,0,0,True,False,No PDF file found
2021,39,Osun,0,0,True,False,No PDF file found
2021,39,Oyo,0,0,True,False,No PDF file found
2021,39,Plateau,0,0,True,False,No PDF file found
2021,39,Rivers,0,0,True,False,No PDF file found
2021,39,Sokoto,0,0,True,False,No PDF file found
2021,39,Taraba,0,0,True,False,No PDF file found
2021,39,Yobe,0,0,True,False,No PDF file found
2021,39,Zamfara,0,0,True,False,No PDF file found
2021,40,Abia,0,0,True,False,No PDF file found
2021,40,Adamawa,0,0,True,False,No PDF file found
2021,40,Akwa Ibom,0,0,True,False,No PDF file found
2021,40,Anambra,0,0,True,False,No PDF file found
2021,40,Bauchi,0,0,True,False,No PDF file found
2021,40,Bayelsa,0,0,True,False,No PDF file found
2021,40,Benue,0,0,True,False,No PDF file found
2021,40,Borno,0,0,True,False,No PDF file found
2021,40,Cross River,0,0,True,False,No PDF file found
2021,40,Delta,0,0,True,False,No PDF file found
2021,40,Ebonyi,0,0,True,False,No PDF file found
2021,40,Edo,0,0,True,False,No PDF file found
2021,40,Ekiti,0,0,True,False,No PDF file found
2021,40,Enugu,0,0,True,False,No PDF file found
2021,40,FCT,0,0,True,False,No PDF file found
2021,40,Gombe,0,0,True,False,No PDF file found
2021,40,Imo,0,0,True,False,No PDF file found
2021,40,Jigawa,0,0,True,False,No PDF file found
2021,40,Kaduna,0,0,True,False,No PDF file found
2021,40,Kano,0,0,True,False,No PDF file found
2021,40,Katsina,0,0,True,False,No PDF file found
2021,40,Kebbi,0,0,True,False,No PDF file found
2021,40,Kogi,0,0,True,False,No PDF file found
2021,40,Kwara,0,0,True,False,No PDF file found
2021,40,Lagos,0,0,True,False,No PDF file found
2021,40,Nasarawa,0,0,True,False,No PDF file found
2021,40,Niger,0,0,True,False,No PDF file found
2021,40,Ogun,0,0,True,False,No PDF file found
2021,40,Ondo,0,0,True,False,No PDF file found
2021,40,Osun,0,0,True,False,No PDF file found
2021,40,Oyo,0,0,True,False,No PDF file found
2021,40,Plateau,0,0,True,False,No PDF file found
2021,40,Rivers,0,0,True,False,No PDF file found
2021,40,Sokoto,0,0,True,False,No PDF file found
2021,40,Taraba,0,0,True,False,No PDF file found
2021,40,Yobe,0,0,True,False,No PDF file found
2021,40,Zamfara,0,0,True,False,No PDF file found
2021,41,Abia,0,0,True,False,No PDF file found
2021,41,Adamawa,0,0,True,False,No PDF file found
2021,41,Akwa Ibom,0,0,True,False,No PDF file found
2021,41,Anambra,0,0,True,False,No PDF file found
2021,41,Bauchi,0,0,True,False,No PDF file found
2021,41,Bayelsa,0,0,True,False,No PDF file found
2021,41,Benue,0,0,True,False,No PDF file found
2021,41,Borno,0,0,True,False,No PDF file found
2021,41,Cross River,0,0,True,False,No PDF file found
2021,41,Delta,0,0,True,False,No PDF file found
2021,41,Ebonyi,0,0,True,False,No PDF file found
2021,41,Edo,0,0,True,False,No PDF file found
2021,41,Ekiti,0,0,True,False,No PDF file found
2021,41,Enugu,0,0,True,False,No PDF file found
2021,41,FCT,0,0,True,False,No PDF file found
2021,41,Gombe,0,0,True,False,No PDF file found
2021,41,Imo,0,0,True,False,No PDF file found
2021,41,Jigawa,0,0,True,False,No PDF file found
2021,41,Kaduna,0,0,True,False,No PDF file found
2021,41,Kano,0,0,True,False,No PDF file found
2021,41,Katsina,0,0,True,False,No PDF file found
2021,41,Kebbi,0,0,True,False,No PDF file found
2021,41,Kogi,0,0,True,False,No PDF file found
2021,41,Kwara,0,0,True,False,No PDF file found
2021,41,Lagos,0,0,True,False,No PDF file found
2021,41,Nasarawa,0,0,True,False,No PDF file found
2021,41,Niger,0,0,True,False,No PDF file found
2021,41,Ogun,0,0,True,False,No PDF file found
2021,41,Ondo,0,0,True,False,No PDF file found
2021,41,Osun,0,0,True,False,No PDF file found
2021,41,Oyo,0,0,True,False,No PDF file found
2021,41,Plateau,0,0,True,False,No PDF file found
2021,41,Rivers,0,0,True,False,No PDF file found
2021,41,Sokoto,0,0,True,False,No PDF file found
2021,41,Taraba,0,0,True,False,No PDF file found
2021,41,Yobe,0,0,True,False,No PDF file found
2021,41,Zamfara,0,0,True,False,No PDF file found
2021,42,Abia,0,0,True,False,No PDF file found
2021,42,Adamawa,0,0,True,False,No PDF file found
2021,42,Akwa Ibom,0,0,True,False,No PDF file found
2021,42,Anambra,0,0,True,False,No PDF file found
2021,42,Bauchi,0,0,True,False,No PDF file found
2021,42,Bayelsa,0,0,True,False,No PDF file found
2021,42,Benue,0,0,True,False,No PDF file found
2021,42,Borno,0,0,True,False,No PDF file found
2021,42,Cross River,0,0,True,False,No PDF file found
2021,42,Delta,0,0,True,False,No PDF file found
2021,42,Ebonyi,0,0,True,False,No PDF file found
2021,42,Edo,0,0,True,False,No PDF file found
2021,42,Ekiti,0,0,True,False,No PDF file found
2021,42,Enugu,0,0,True,False,No PDF file found
2021,42,FCT,0,0,True,False,No PDF file found
2021,42,Gombe,0,0,True,False,No PDF file found
2021,42,Imo,0,0,True,False,No PDF file found
2021,42,Jigawa,0,0,True,False,No PDF file found
2021,42,Kaduna,0,0,True,False,No PDF file found
2021,42,Kano,0,0,True,False,No PDF file found
2021,42,Katsina,0,0,True,False,No PDF file found
2021,42,Kebbi,0,0,True,False,No PDF file found
2021,42,Kogi,0,0,True,False,No PDF file found
2021,42,Kwara,0,0,True,False,No PDF file found
2021,42,Lagos,0,0,True,False,No PDF file found
2021,42,Nasarawa,0,0,True,False,No PDF file found
2021,42,Niger,0,0,True,False,No PDF file found
2021,42,Ogun,0,0,True,False,No PDF file found
2021,42,Ondo,0,0,True,False,No PDF file found
2021,42,Osun,0,0,True,False,No PDF file found
2021,42,Oyo,0,0,True,False,No PDF file found
2021,42,Plateau,0,0,True,False,No PDF file found
2021,42,Rivers,0,0,True,False,No PDF file found
2021,42,Sokoto,0,0,True,False,No PDF file found
2021,42,Taraba,0,0,True,False,No PDF file found
2021,42,Yobe,0,0,True,False,No PDF file found
2021,42,Zamfara,0,0,True,False,No PDF file found
2021,44,Abia,0,0,True,False,No PDF file found
2021,44,Adamawa,0,0,True,False,No PDF file found
2021,44,Akwa Ibom,0,0,True,False,No PDF file found
2021,44,Anambra,0,0,True,False,No PDF file found
2021,44,Bauchi,0,0,True,False,No PDF file found
2021,44,Bayelsa,0,0,True,False,No PDF file found
2021,44,Benue,0,0,True,False,No PDF file found
2021,44,Borno,0,0,True,False,No PDF file found
2021,44,Cross River,0,0,True,False,No PDF file found
2021,44,Delta,0,0,True,False,No PDF file found
2021,44,Ebonyi,0,0,True,False,No PDF file found
2021,44,Edo,0,0,True,False,No PDF file found
2021,44,Ekiti,0,0,True,False,No PDF file found
2021,44,Enugu,0,0,True,False,No PDF file found
2021,44,FCT,0,0,True,False,No PDF file found
2021,44,Gombe,0,0,True,False,No PDF file found
2021,44,Imo,0,0,True,False,No PDF file found
2021,44,Jigawa,0,0,True,False,No PDF file found
2021,44,Kaduna,0,0,True,False,No PDF file found
2021,44,Kano,0,0,True,False,No PDF file found
2021,44,Katsina,0,0,True,False,No PDF file found
2021,44,Kebbi,0,0,True,False,No PDF file found
2021,44,Kogi,0,0,True,False,No PDF file found
2021,44,Kwara,0,0,True,False,No PDF file found
2021,44,Lagos,0,0,True,False,No PDF file found
2021,44,Nasarawa,0,0,True,False,No PDF file found
2021,44,Niger,0,0,True,False,No PDF file found
2021,44,Ogun,0,0,True,False,No PDF file found
2021,44,Ondo,0,0,True,False,No PDF file found
2021,44,Osun,0,0,True,False,No PDF file found
2021,44,Oyo,0,0,True,False,No PDF file found
2021,44,Plateau,0,0,True,False,No PDF file found
2021,44,Rivers,0,0,True,False,No PDF file found
2021,44,Sokoto,0,0,True,False,No PDF file found
2021,44,Taraba,0,0,True,False,No PDF file found
2021,44,Yobe,0,0,True,False,No PDF file found
2021,44,Zamfara,0,0,True,False,No PDF file found
2021,45,Abia,0,0,True,False,No PDF file found
2021,45,Adamawa,0,0,True,False,No PDF file found
2021,45,Akwa Ibom,0,0,True,False,No PDF file found
2021,45,Anambra,0,0,True,False,No PDF file found
2021,45,Bauchi,0,0,True,False,No PDF file found
2021,45,Bayelsa,0,0,True,False,No PDF file found
2021,45,Benue,0,0,True,False,No PDF file found
2021,45,Borno,0,0,True,False,No PDF file found
2021,45,Cross River,0,0,True,False,No PDF file found
2021,45,Delta,0,0,True,False,No PDF file found
2021,45,Ebonyi,0,0,True,False,No PDF file found
2021,45,Edo,0,0,True,False,No PDF file found
2021,45,Ekiti,0,0,True,False,No PDF file found
2021,45,Enugu,0,0,True,False,No PDF file found
2021,45,FCT,0,0,True,False,No PDF file found
2021,45,Gombe,0,0,True,False,No PDF file found
2021,45,Imo,0,0,True,False,No PDF file found
2021,45,Jigawa,0,0,True,False,No PDF file found
2021,45,Kaduna,0,0,True,False,No PDF file found
2021,45,Kano,0,0,True,False,No PDF file found
2021,45,Katsina,0,0,True,False,No PDF file found
2021,45,Kebbi,0,0,True,False,No PDF file found
2021,45,Kogi,0,0,True,False,No PDF file found
2021,45,Kwara,0,0,True,False,No PDF file found
2021,45,Lagos,0,0,True,False,No PDF file found
2021,45,Nasarawa,0,0,True,False,No PDF file found
2021,45,Niger,0,0,True,False,No PDF file found
2021,45,Ogun,0,0,True,False,No PDF file found
2021,45,Ondo,0,0,True,False,No PDF file found
2021,45,Osun,0,0,True,False,No PDF file found
2021,45,Oyo,0,0,True,False,No PDF file found
2021,45,Plateau,0,0,True,False,No PDF file found
2021,45,Rivers,0,0,True,False,No PDF file found
2021,45,Sokoto,0,0,True,False,No PDF file found
2021,45,Taraba,0,0,True,False,No PDF file found
2021,45,Yobe,0,0,True,False,No PDF file found
2021,45,Zamfara,0,0,True,False,No PDF file found
2021,46,Abia,0,0,True,False,No PDF file found
2021,46,Adamawa,0,0,True,False,No PDF file found
2021,46,Akwa Ibom,0,0,True,False,No PDF file found
2021,46,Anambra,0,0,True,False,No PDF file found
2021,46,Bauchi,0,0,True,False,No PDF file found
2021,46,Bayelsa,0,0,True,False,No PDF file found
2021,46,Benue,0,0,True,False,No PDF file found
2021,46,Borno,0,0,True,False,No PDF file found
2021,46,Cross River,0,0,True,False,No PDF file found
2021,46,Delta,0,0,True,False,No PDF file found
2021,46,Ebonyi,0,0,True,False,No PDF file found
2021,46,Edo,0,0,True,False,No PDF file found
2021,46,Ekiti,0,0,True,False,No PDF file found
2021,46,Enugu,0,0,True,False,No PDF file found
2021,46,FCT,0,0,True,False,No PDF file found
2021,46,Gombe,0,0,True,False,No PDF file found
2021,46,Imo,0,0,True,False,No PDF file found
2021,46,Jigawa,0,0,True,False,No PDF file found
2021,46,Kaduna,0,0,True,False,No PDF file found
2021,46,Kano,0,0,True,False,No PDF file found
2021,46,Katsina,0,0,True,False,No PDF file found
2021,46,Kebbi,0,0,True,False,No PDF file found
2021,46,Kogi,0,0,True,False,No PDF file found
2021,46,Kwara,0,0,True,False,No PDF file found
2021,46,Lagos,0,0,True,False,No PDF file found
2021,46,Nasarawa,0,0,True,False,No PDF file found
2021,46,Niger,0,0,True,False,No PDF file found
2021,46,Ogun,0,0,True,False,No PDF file found
2021,46,Ondo,0,0,True,False,No PDF file found
2021,46,Osun,0,0,True,False,No PDF file found
2021,46,Oyo,0,0,True,False,No PDF file found
2021,46,Plateau,0,0,True,False,No PDF file found
2021,46,Rivers,0,0,True,False,No PDF file found
2021,46,Sokoto,0,0,True,False,No PDF file found
2021,46,Taraba,0,0,True,False,No PDF file found
2021,46,Yobe,0,0,True,False,No PDF file found
2021,46,Zamfara,0,0,True,False,No PDF file found
2021,48,Abia,0,0,True,False,No PDF file found
2021,48,Adamawa,0,0,True,False,No PDF file found
2021,48,Akwa Ibom,0,0,True,False,No PDF file found
2021,48,Anambra,0,0,True,False,No PDF file found
2021,48,Bauchi,0,0,True,False,No PDF file found
2021,48,Bayelsa,0,0,True,False,No PDF file found
2021,48,Benue,0,0,True,False,No PDF file found
2021,48,Borno,0,0,True,False,No PDF file found
2021,48,Cross River,0,0,True,False,No PDF file found
2021,48,Delta,0,0,True,False,No PDF file found
2021,48,Ebonyi,0,0,True,False,No PDF file found
2021,48,Edo,0,0,True,False,No PDF file found
2021,48,Ekiti,0,0,True,False,No PDF file found
2021,48,Enugu,0,0,True,False,No PDF file found
2021,48,FCT,0,0,True,False,No PDF file found
2021,48,Gombe,0,0,True,False,No PDF file found
2021,48,Imo,0,0,True,False,No PDF file found
2021,48,Jigawa,0,0,True,False,No PDF file found
2021,48,Kaduna,0,0,True,False,No PDF file found
2021,48,Kano,0,0,True,False,No PDF file found
2021,48,Katsina,0,0,True,False,No PDF file found
2021,48,Kebbi,0,0,True,False,No PDF file found
2021,48,Kogi,0,0,True,False,No PDF file found
2021,48,Kwara,0,0,True,False,No PDF file found
2021,48,Lagos,0,0,True,False,No PDF file found
2021,48,Nasarawa,0,0,True,False,No PDF file found
2021,48,Niger,0,0,True,False,No PDF file found
2021,48,Ogun,0,0,True,False,No PDF file found
2021,48,Ondo,0,0,True,False,No PDF file found
2021,48,Osun,0,0,True,False,No PDF file found
2021,48,Oyo,0,0,True,False,No PDF file found
2021,48,Plateau,0,0,True,False,No PDF file found
2021,48,Rivers,0,0,True,False,No PDF file found
2021,48,Sokoto,0,0,True,False,No PDF file found
2021,48,Taraba,0,0,True,False,No PDF file found
2021,48,Yobe,0,0,True,False,No PDF file found
2021,48,Zamfara,0,0,True,False,No PDF file found
2021,49,Abia,0,0,True,False,No PDF file found
2021,49,Adamawa,0,0,True,False,No PDF file found
2021,49,Akwa Ibom,0,0,True,False,No PDF file found
2021,49,Anambra,0,0,True,False,No PDF file found
2021,49,Bauchi,0,0,True,False,No PDF file found
2021,49,Bayelsa,0,0,True,False,No PDF file found
2021,49,Benue,0,0,True,False,No PDF file found
2021,49,Borno,0,0,True,False,No PDF file found
2021,49,Cross River,0,0,True,False,No PDF file found
2021,49,Delta,0,0,True,False,No PDF file found
2021,49,Ebonyi,0,0,True,False,No PDF file found
2021,49,Edo,0,0,True,False,No PDF file found
2021,49,Ekiti,0,0,True,False,No PDF file found
2021,49,Enugu,0,0,True,False,No PDF file found
2021,49,FCT,0,0,True,False,No PDF file found
2021,49,Gombe,0,0,True,False,No PDF file found
2021,49,Imo,0,0,True,False,No PDF file found
2021,49,Jigawa,0,0,True,False,No PDF file found
2021,49,Kaduna,0,0,True,False,No PDF file found
